#{"t_start": 1754743158.517612, "env_id": "None"}
r,l,t
639.622587,1,52889.942725
627.126931,2,52890.562071
632.963718,1,52891.238614
633.992923,1,52891.910086
635.77009,2,52892.797656
635.917274,1,52893.531708
634.535586,1,52894.195171
633.17903,1,52894.872196
626.753123,8,52895.760695
665.58203,1,52896.44185
639.513125,3,52897.161216
638.912409,2,52897.856833
631.42572,1,52898.507782
225.467226,4,52898.975442
227.898498,2,52899.35512
227.833328,2,52899.77299
375.692889,2,52900.424
631.199506,1,52901.120452
635.338976,1,52901.82236
229.0,1,52902.171372
635.423343,3,52902.871396
639.639444,1,52903.581796
633.21117,1,52904.2226
638.594924,1,52904.874971
227.892938,2,52905.247471
229.0,1,52905.640115
229.0,1,52905.975563
631.372302,2,52906.656846
229.0,1,52907.019553
639.534446,1,52907.695442
226.580302,3,52908.109829
664.363972,1,52908.72377
634.110179,1,52909.387792
633.225877,1,52910.090386
630.583279,1,52910.739948
640.531776,1,52911.426628
227.867287,2,52911.804408
635.780557,1,52912.470191
634.119582,2,52913.172155
227.878265,2,52913.572721
631.655374,2,52914.237108
637.569083,1,52914.885569
635.457165,2,52915.605151
640.65511,1,52916.253468
640.469587,1,52916.886793
636.739877,1,52917.525405
227.882133,2,52917.924382
635.988124,1,52918.569992
632.214614,3,52919.305833
226.762032,3,52919.719447
634.821902,1,52920.369776
623.065507,12,52921.323118
638.765107,1,52921.975223
229.0,1,52922.338697
634.904904,1,52923.054382
633.030993,2,52923.725683
229.0,1,52924.10236
576.442634,2,52924.79184
631.011604,4,52925.538675
638.837449,1,52926.221192
636.865671,1,52926.884454
636.327898,1,52927.555138
633.474186,1,52928.254549
227.889648,2,52928.622415
334.319885,2,52929.274653
224.341664,5,52929.721464
634.068486,1,52930.384176
640.404812,2,52931.089031
639.157531,1,52931.723263
623.604936,2,52932.433988
666.414541,2,52933.100654
633.078707,2,52933.803707
229.0,1,52934.170614
636.378541,1,52934.808398
639.477798,1,52935.492723
639.232095,1,52936.155085
229.0,1,52936.525367
635.712651,1,52937.187791
229.0,1,52937.557256
635.80485,2,52938.218071
632.691897,2,52938.926891
641.730829,1,52939.604311
227.860835,2,52940.005132
632.080324,1,52940.669365
229.0,1,52941.024055
640.327218,1,52941.673361
356.409203,1,52942.283086
226.542282,3,52942.701364
667.177589,1,52943.352789
227.863069,2,52943.733985
227.859918,2,52944.142251
229.0,1,52944.506408
635.647183,1,52945.156521
229.0,1,52945.522335
229.0,1,52945.867693
633.230841,4,52946.620092
638.491954,1,52947.300303
639.17916,1,52947.94315
630.995815,6,52948.702022
225.58895,4,52949.154476
638.473831,2,52949.839578
227.875609,2,52950.252939
632.914114,2,52950.953655
634.047961,1,52951.615611
227.859451,2,52952.018264
227.855801,2,52952.40603
229.0,1,52952.765541
635.333079,1,52953.421725
631.50828,3,52954.152663
227.874628,2,52954.53899
640.838101,1,52955.227829
637.291654,2,52955.923785
631.737184,1,52956.601362
632.063338,1,52957.25364
632.540281,1,52957.952489
631.800244,3,52958.643677
226.736102,3,52959.068885
632.827371,1,52959.733138
634.776056,1,52960.383015
639.195136,1,52961.01649
638.872711,2,52961.732337
635.551342,2,52962.401078
229.0,1,52962.770695
226.681378,3,52963.19815
369.875244,2,52963.832324
635.046894,1,52964.50205
229.0,1,52964.899693
640.309733,1,52965.551642
629.522643,1,52966.222701
627.793391,1,52966.901512
226.552862,3,52967.319142
634.383702,1,52967.969054
229.0,1,52968.354207
637.806986,2,52969.036675
633.243749,2,52969.721398
665.565799,2,52970.417746
633.693375,1,52971.068772
639.568072,1,52971.720981
662.221276,1,52972.404095
634.950098,1,52973.070133
633.045099,2,52973.76562
634.333191,1,52974.413929
227.881458,2,52974.80656
227.851557,2,52975.214956
636.974706,1,52975.914866
632.558154,1,52976.605253
635.450531,3,52977.322653
639.75768,1,52977.963412
227.851677,2,52978.350689
622.34713,5,52979.099547
631.402141,4,52979.870697
227.711839,2,52980.283932
227.775904,2,52980.68291
227.897766,2,52981.063994
229.0,1,52981.42013
638.756572,1,52982.085643
634.906238,1,52982.782118
633.74757,2,52983.486463
634.586636,1,52984.166662
633.750592,2,52984.848253
362.323723,1,52985.521794
638.627206,3,52986.235315
229.0,1,52986.599294
636.258338,1,52987.29598
229.0,1,52987.652663
226.756497,3,52988.085902
634.453392,1,52988.679963
226.690502,3,52989.090641
635.535949,2,52989.785719
633.821169,2,52990.528788
640.600952,2,52991.203024
637.771887,2,52991.847157
640.095806,2,52992.480051
227.859448,2,52992.863399
227.870672,2,52993.279719
634.441553,1,52993.970796
632.65003,1,52994.583248
316.399052,3,52995.2302
229.0,1,52995.587324
227.83935,2,52995.985342
636.51256,2,52996.680848
633.623237,1,52997.328515
632.842605,1,52997.999761
229.0,1,52998.380271
226.596839,3,52998.787595
348.176866,1,52999.379482
229.0,1,52999.730689
634.24818,1,53000.419133
353.984821,1,53001.068448
229.0,1,53001.429754
640.562934,1,53002.067705
633.966288,1,53002.763822
227.822825,2,53003.164885
640.142328,1,53003.818011
628.289371,4,53004.66689
627.015745,1,53005.314976
226.780726,3,53005.745138
637.245098,1,53006.414129
229.0,1,53006.768306
630.470502,1,53007.431751
229.0,1,53007.778742
634.391292,1,53008.462034
227.893501,2,53008.880458
661.625425,2,53009.548411
225.508721,4,53009.978518
633.43227,1,53010.628542
628.35062,2,53011.260615
633.098284,3,53011.94824
636.91456,1,53012.616262
229.0,1,53012.962785
662.595181,1,53013.580901
227.891779,2,53013.950527
225.62949,4,53014.411682
634.378276,2,53015.130657
627.14788,1,53015.864956
662.082286,1,53016.532382
227.854362,2,53016.911185
625.607861,1,53017.581832
630.985073,4,53018.316243
335.351018,1,53018.910628
225.569563,4,53019.365578
627.085848,2,53020.027566
632.425913,1,53020.70944
639.691865,2,53021.377138
638.68488,2,53022.064483
632.890982,2,53022.747658
638.634287,2,53023.482999
224.241016,5,53023.950871
633.78628,1,53024.614203
636.189452,2,53025.282748
633.439999,2,53025.945218
631.162088,1,53026.658825
637.741452,1,53027.309823
638.473236,1,53027.965725
229.0,1,53028.317163
632.836303,1,53028.982878
636.379578,1,53029.645757
229.0,1,53030.010155
633.282326,1,53030.776663
636.133663,1,53031.361016
634.456125,1,53032.016296
631.854585,1,53032.711232
641.126455,1,53033.358577
325.16707,1,53033.97492
634.881018,1,53034.667321
640.825423,2,53035.326661
222.066847,7,53035.865227
633.901987,1,53036.529147
227.889257,2,53036.909285
632.978623,2,53037.582151
636.144003,1,53038.263844
349.817298,2,53038.958854
229.0,1,53039.314685
636.716802,1,53039.91187
634.331598,1,53040.56698
662.701793,1,53041.231971
626.309919,1,53041.926522
363.907638,1,53042.852207
625.215785,2,53043.540766
638.244568,1,53044.19227
229.0,1,53044.575264
633.231065,2,53045.258903
635.575153,1,53045.946596
227.876548,2,53046.329795
229.0,1,53046.683733
229.0,1,53047.063032
633.707875,1,53047.725328
229.0,1,53048.079257
635.406927,1,53048.791788
639.585435,1,53049.447303
635.154894,1,53050.091622
229.0,1,53050.440078
641.365518,1,53051.0643
229.0,1,53051.425269
361.732622,1,53052.064317
226.749677,3,53052.497818
229.0,1,53052.874759
229.0,1,53053.23317
638.557147,2,53053.899664
229.0,1,53054.266521
634.17648,2,53054.94189
229.0,1,53055.310169
374.296139,1,53055.992434
632.699696,2,53056.680448
633.294208,5,53057.415079
640.071149,2,53058.092439
636.769142,1,53058.742758
632.862154,1,53059.441543
227.827878,2,53059.862634
628.670281,6,53060.640817
633.984005,1,53061.326174
628.889752,1,53061.96309
379.415702,1,53062.592144
638.1771,1,53063.241637
638.105804,1,53063.895873
631.724218,4,53064.640517
229.0,1,53065.006476
226.753186,3,53065.433877
229.0,1,53065.790732
229.0,1,53066.148062
229.0,1,53066.541745
227.826993,2,53066.905301
640.008959,1,53067.545401
663.564085,1,53068.22185
634.563706,1,53068.87547
632.246395,2,53069.575586
229.0,1,53069.929419
634.667945,1,53070.625443
638.63308,1,53071.277905
229.0,1,53071.624459
229.0,1,53071.988109
632.498929,1,53072.689442
633.358606,1,53073.339818
639.18793,1,53074.129554
641.725273,1,53074.806518
642.012246,1,53075.510659
637.673104,1,53076.178103
632.235869,4,53076.926076
628.236611,2,53077.661476
634.677394,2,53078.320892
222.153091,7,53078.842547
631.676636,1,53079.455523
637.124292,1,53080.113755
225.52139,4,53080.572208
360.321207,1,53081.187598
661.580812,1,53081.841492
636.260187,3,53082.538739
357.62041,3,53083.196883
229.0,1,53083.574374
638.361296,1,53084.214504
583.010555,1,53084.888012
229.0,1,53085.244086
638.723339,3,53085.937951
227.883425,2,53086.32146
635.415155,1,53087.00495
638.788975,4,53087.722062
634.264513,1,53088.436702
229.0,1,53088.797674
226.787836,3,53089.187963
628.485051,1,53089.871317
634.30233,1,53090.513737
229.0,1,53090.876922
227.849847,2,53091.254909
639.112991,1,53091.909896
640.863547,1,53092.561017
633.2105,1,53093.215484
229.0,1,53093.572454
639.326637,1,53094.256015
229.0,1,53094.645273
227.882211,2,53095.02603
229.0,1,53095.406823
632.699577,2,53096.093443
664.439748,1,53096.735932
229.0,1,53097.089765
229.0,1,53097.454063
632.97185,2,53098.163198
638.007502,2,53098.837757
639.312661,1,53099.521912
633.285243,2,53100.195449
638.610031,2,53100.876038
632.634503,1,53101.52598
226.742239,3,53101.953501
661.995704,1,53102.610969
227.876748,2,53103.043172
229.0,1,53103.403652
638.604812,3,53104.103524
634.331914,1,53104.773381
635.311055,1,53105.440939
639.89456,2,53106.09279
226.749738,3,53106.525316
639.127126,2,53107.186786
632.435673,2,53107.859745
227.805479,2,53108.259084
631.649224,3,53109.004755
633.936083,1,53109.67566
229.0,1,53110.089247
634.962138,5,53110.843173
636.016214,4,53111.536385
229.0,1,53111.902301
634.359441,5,53112.672192
638.722067,1,53113.337914
229.0,1,53113.692568
347.47163,5,53114.420641
227.881068,2,53114.837272
229.0,1,53115.217663
227.886301,2,53115.58585
635.039427,1,53116.2382
632.630381,2,53116.918958
640.719894,1,53117.600862
227.832965,2,53117.987854
633.465221,2,53118.684022
637.309257,2,53119.369226
639.462664,1,53120.037992
352.446732,3,53120.695184
227.894293,2,53121.127403
321.044076,1,53121.750717
346.536079,1,53122.359457
639.603422,1,53123.006363
623.426067,4,53123.726926
229.0,1,53124.087966
662.307403,2,53124.773773
634.959396,1,53125.50147
229.0,1,53125.871254
639.478898,1,53126.520961
227.892176,2,53126.906065
634.176637,1,53127.552837
225.554162,4,53127.988102
633.860799,1,53128.670412
640.843559,1,53129.368002
329.297826,2,53129.990407
639.548172,1,53130.639913
374.82577,3,53131.334347
631.628203,3,53132.073228
664.523376,1,53132.744486
227.813434,2,53133.133761
636.943713,1,53133.789584
309.624685,1,53134.38877
637.389753,2,53135.050407
638.7982,1,53135.756968
219.683292,9,53136.322902
634.601889,1,53137.02251
638.325669,1,53137.671445
348.655397,1,53138.303926
634.829192,1,53138.954866
637.194027,1,53139.625208
639.065749,1,53140.232794
638.211442,1,53140.938963
631.431039,4,53141.674236
229.0,1,53142.036654
224.415223,5,53142.522236
638.875642,1,53143.155453
229.0,1,53143.518071
635.447758,2,53144.205541
229.0,1,53144.582065
229.0,1,53144.967859
627.245409,2,53145.683222
634.400068,1,53146.32298
639.965398,2,53146.985647
624.898266,3,53147.721946
229.0,1,53148.120873
636.238301,3,53148.832687
628.789688,1,53149.47193
229.0,1,53149.832723
226.657113,3,53150.241516
630.219201,1,53150.889266
665.449872,1,53151.550255
633.649861,1,53152.265855
229.0,1,53152.631914
227.854391,2,53153.001369
630.061505,5,53153.754914
354.919357,1,53154.352554
624.309508,5,53155.183738
634.437535,1,53155.867833
663.92677,1,53156.486854
637.947917,2,53157.165443
632.577834,2,53157.867051
630.212545,3,53158.550847
227.862392,2,53158.931743
640.958495,1,53159.604973
634.031101,1,53160.248995
632.771183,2,53160.938099
227.890384,2,53161.350723
229.0,1,53161.704219
229.0,1,53162.053611
340.676228,1,53162.683091
637.27874,1,53163.330968
229.0,1,53163.696723
633.659061,1,53164.353494
639.609126,1,53165.006581
662.914328,1,53165.61985
636.627113,1,53166.338391
229.0,1,53166.683495
632.60306,2,53167.337464
634.490319,1,53168.003324
223.090998,6,53168.512857
638.392182,1,53169.129436
635.82334,1,53169.820195
229.0,1,53170.179395
657.392549,6,53170.953112
636.175712,1,53171.639493
633.3619,1,53172.302446
628.078298,4,53172.970478
229.0,1,53173.331042
634.787747,1,53174.019442
633.953454,1,53174.663795
638.754994,1,53175.313357
638.067469,1,53175.985833
631.769489,2,53176.65274
633.281789,4,53177.398565
332.839424,2,53178.029994
640.005026,1,53178.679017
227.893334,2,53179.097639
229.0,1,53179.449594
632.003549,2,53180.15371
632.980272,1,53180.849911
229.0,1,53181.212732
222.011208,7,53181.73444
636.385168,1,53182.332239
634.236789,1,53182.994887
665.257573,1,53183.613639
338.914724,1,53184.219292
641.395898,1,53184.896163
227.882195,2,53185.311382
227.779913,2,53185.696286
638.315428,2,53186.365147
229.0,1,53186.731646
630.026833,4,53187.44772
229.0,1,53187.836632
638.446748,1,53188.531826
634.889808,1,53189.200468
637.978415,2,53189.885771
227.8759,2,53190.281259
638.851398,1,53190.919644
628.188778,1,53191.567613
640.948832,1,53192.278983
638.251302,1,53192.947177
662.764593,1,53193.69908
220.894993,8,53194.230269
633.889661,1,53194.963703
628.381446,1,53195.701257
633.748727,1,53196.43113
229.0,1,53196.800649
636.99458,1,53197.46509
229.0,1,53197.828844
223.227268,6,53198.344997
226.602694,3,53198.760188
633.860127,1,53199.400802
635.737846,1,53200.065876
634.862597,1,53200.726669
635.025209,1,53201.377923
637.531011,1,53202.034119
229.0,1,53202.429519
229.0,1,53202.780327
638.128857,1,53203.469803
632.013519,1,53204.160615
633.770834,2,53204.818957
229.0,1,53205.166313
229.0,1,53205.543948
634.491888,1,53206.180736
229.0,1,53206.549937
326.051114,1,53207.212319
229.0,1,53207.561978
364.023269,1,53208.163374
229.0,1,53208.517982
635.906919,3,53209.230237
663.34109,1,53209.899752
664.901279,3,53210.663147
226.717829,3,53211.060527
227.840963,2,53211.446375
229.0,1,53211.813061
636.256907,1,53212.468811
640.233503,2,53213.149549
633.990247,1,53213.818693
630.556258,1,53214.45189
635.175546,1,53215.115719
633.737941,1,53215.781826
633.993225,1,53216.481245
635.916175,3,53217.180374
642.34579,1,53217.826594
637.437036,1,53218.492055
332.775453,2,53219.211417
634.372645,1,53219.864341
634.021002,5,53220.613569
633.526611,2,53221.2983
227.899854,2,53221.70996
360.290827,6,53222.515597
578.442117,1,53223.112209
665.487769,1,53223.762742
633.713524,3,53224.478329
636.71942,1,53225.095046
229.0,1,53225.452787
636.397713,3,53226.194762
633.678891,1,53226.847766
639.290586,1,53227.495074
227.896354,2,53227.907547
347.836335,2,53228.526789
633.110789,2,53229.214463
639.103702,1,53229.876889
638.968288,1,53230.527962
662.691266,1,53231.190627
663.155417,1,53231.826876
229.0,1,53232.210245
229.0,1,53232.566182
633.76061,3,53233.25862
226.768336,3,53233.691992
635.141942,2,53234.393154
637.102522,1,53235.060737
229.0,1,53235.443193
635.139557,1,53236.107897
662.893196,1,53236.744014
227.872701,2,53237.158669
229.0,1,53237.523373
635.306425,1,53238.200301
227.845875,2,53238.59166
637.531722,1,53239.260738
635.376385,4,53240.011666
636.868462,1,53240.646701
640.045545,2,53241.359377
630.454471,7,53242.174247
637.993081,1,53242.824491
637.061647,1,53243.496633
227.841073,2,53243.879828
364.453231,3,53244.64217
347.355058,1,53245.274726
624.415976,4,53246.007911
636.860023,1,53246.676579
633.652836,1,53247.342259
638.162502,1,53247.982305
361.025165,2,53248.677288
229.0,1,53249.07425
664.730752,1,53249.695932
634.026393,1,53250.359603
634.751533,1,53251.022142
227.872914,2,53251.407759
229.0,1,53251.76308
229.0,1,53252.12752
629.048747,5,53252.912673
227.803488,2,53253.294446
229.0,1,53253.663067
658.563943,4,53254.406215
638.02449,1,53255.058538
636.67762,1,53255.739993
637.223779,1,53256.458229
226.686607,3,53256.857776
663.097472,3,53257.565194
633.24694,1,53258.212921
634.068292,1,53258.873999
639.524916,1,53259.541624
638.713674,2,53260.279936
229.0,1,53260.643621
225.563212,4,53261.108427
229.0,1,53261.461521
358.181312,3,53262.176308
226.736935,3,53262.594822
630.499701,1,53263.272736
226.770499,3,53263.756004
636.414927,2,53264.489088
226.711968,3,53264.889654
579.866744,1,53265.561397
637.119508,1,53266.238983
227.877043,2,53266.656883
229.0,1,53267.022565
634.706913,1,53267.677913
627.006001,1,53268.359281
640.204308,1,53268.970823
663.508259,1,53269.605117
626.696673,2,53270.345559
631.267697,1,53271.003729
632.023254,1,53271.653685
633.32426,1,53272.447241
662.149754,1,53273.074426
633.438217,1,53273.755389
628.435218,6,53274.529887
637.317121,3,53275.25867
638.211406,1,53275.890828
633.408833,2,53276.623015
634.542619,1,53277.289541
635.067084,1,53277.955079
229.0,1,53278.312619
224.48421,5,53278.810035
580.687137,1,53279.440209
634.671648,1,53280.143159
632.052553,3,53280.856533
635.500515,2,53281.543981
225.608423,4,53282.005831
229.0,1,53282.373258
630.393979,1,53282.991821
635.152852,5,53283.721761
630.535567,5,53284.525181
632.745485,1,53285.214873
641.363311,1,53285.859296
226.776096,3,53286.287845
664.532659,2,53286.922183
640.787601,1,53287.521787
227.825162,2,53287.952215
227.894455,2,53288.321594
363.205927,1,53288.994424
628.306982,2,53289.691581
634.299686,1,53290.357117
633.649353,1,53291.037328
225.601,4,53291.503594
634.558429,1,53292.154774
229.0,1,53292.525394
229.0,1,53292.886679
636.529638,1,53293.575816
229.0,1,53293.936224
638.442516,1,53294.568605
630.780412,2,53295.306505
636.480098,3,53295.992893
636.258589,1,53296.652953
634.393489,1,53297.291397
662.301318,1,53297.969338
635.171707,4,53298.708318
640.905608,1,53299.352949
641.169463,2,53300.053122
229.0,1,53300.403864
631.067207,2,53301.100998
226.603837,3,53301.518692
632.96657,1,53302.204774
227.873844,2,53302.587647
362.521247,1,53303.240171
227.867405,2,53303.624185
633.435824,1,53304.325138
636.112825,1,53304.968598
641.975785,1,53305.637944
641.332069,2,53306.320075
633.183834,1,53306.988731
