#{"t_start": 1755046992.0441716, "env_id": "None"}
r,l,t
634.912277,6,4147.736932
662.387399,2,4148.494014
224.474791,5,4149.010251
632.054866,1,4149.637244
633.45594,1,4150.324096
665.159147,4,4151.116819
630.237316,1,4151.825508
321.011691,1,4152.459667
632.164729,2,4153.328544
633.236939,2,4154.05678
638.430722,1,4154.775836
631.128218,3,4155.535651
370.215527,2,4156.197015
229.0,1,4156.590295
582.318678,1,4157.257161
227.860615,2,4157.677309
662.669729,2,4158.458428
229.0,1,4158.839109
634.67183,1,4159.531435
628.803599,6,4160.39287
639.630934,2,4161.134013
662.072018,1,4161.816647
336.735474,2,4162.508397
631.862279,3,4163.268761
630.508229,7,4164.176487
227.830429,2,4164.598809
634.856281,1,4165.304674
227.844516,2,4165.729645
642.514552,1,4166.468495
219.551941,9,4167.117088
629.168992,3,4167.913131
352.093379,1,4168.54902
637.622574,4,4169.358364
229.0,1,4169.755088
633.030354,1,4170.462923
227.849572,2,4170.89658
636.077645,2,4171.623893
638.036361,1,4172.28407
637.44053,2,4173.001156
223.333342,6,4173.58787
229.0,1,4173.97992
663.71269,2,4174.750416
636.429804,4,4175.519816
632.361073,2,4176.272008
227.871273,2,4176.692893
626.395586,2,4177.404019
638.145147,1,4178.049773
632.99483,2,4178.795644
229.0,1,4179.181929
632.277761,2,4179.933965
630.574636,2,4180.66608
633.888856,5,4181.441287
634.734926,1,4182.24852
229.0,1,4182.664932
227.858469,2,4183.112901
638.898262,1,4183.812827
633.311327,2,4184.55629
633.613517,1,4185.241928
229.0,1,4185.632868
629.745526,6,4186.52105
633.293103,2,4187.253158
632.460452,2,4187.973705
634.204127,1,4188.672115
633.828616,1,4189.358653
665.531336,1,4190.056919
631.185607,2,4190.823641
223.31587,6,4191.370962
359.209346,1,4192.009922
225.586992,4,4192.494716
633.690562,1,4193.210246
631.8357,3,4193.991293
229.0,1,4194.379742
638.180938,2,4195.125971
633.86849,2,4195.882172
367.444033,2,4196.541964
633.046678,2,4197.26829
631.903387,3,4198.022303
633.783267,1,4198.729605
634.251803,1,4199.454818
631.395393,3,4200.214117
659.317481,4,4201.012814
637.094944,1,4201.691178
229.0,1,4202.12096
638.6414,1,4202.811041
229.0,1,4203.226005
625.801623,5,4204.067008
636.450616,2,4204.785078
229.0,1,4205.214214
632.525192,2,4205.96826
634.288068,1,4206.646316
356.179444,1,4207.298804
636.381248,3,4208.101867
638.742703,2,4208.811019
634.681748,1,4209.553894
635.313362,2,4210.332549
229.0,1,4210.716676
227.89679,2,4211.134681
341.656069,2,4211.801168
642.124752,1,4212.499577
628.778687,3,4213.336847
229.0,1,4213.701984
634.699669,1,4214.3861
632.837288,9,4215.352149
636.154196,1,4216.02554
630.915072,1,4216.719096
638.47261,1,4217.431053
640.946252,1,4218.086638
635.53965,4,4219.019291
664.8419,2,4219.742629
630.254831,1,4220.527539
632.81702,1,4221.247386
229.0,1,4221.636689
641.126751,1,4222.325837
634.853541,2,4223.049515
633.357578,3,4223.86547
631.083852,3,4224.616522
638.664111,3,4225.369103
635.670576,1,4226.048026
641.409334,1,4226.759403
628.299776,5,4227.624057
633.552927,1,4228.303844
668.364368,1,4228.955978
634.403755,5,4229.771109
633.333812,2,4230.522938
229.0,1,4230.913511
636.787778,3,4231.669355
630.557849,4,4232.494817
638.533748,4,4233.235948
631.030117,5,4234.088628
375.827472,2,4234.800051
222.137245,7,4235.402933
634.988388,1,4236.114848
634.748039,1,4236.816208
227.848013,2,4237.23674
638.479572,1,4237.937773
351.378874,2,4238.608491
634.633828,5,4239.449726
637.728061,1,4240.144053
633.425621,2,4240.870301
227.885334,2,4241.285839
641.351289,1,4241.986154
627.219917,1,4242.677623
226.588758,3,4243.147803
636.324576,1,4243.849236
633.474654,1,4244.55213
630.836608,4,4245.355227
227.86736,2,4245.780074
638.102547,1,4246.435093
229.0,1,4246.834611
637.820444,2,4247.559677
633.733368,2,4248.284966
229.0,1,4248.679754
634.406497,2,4249.433122
226.69433,3,4249.925544
637.27962,1,4250.614936
634.280588,5,4251.449453
364.848677,2,4252.131319
635.009135,1,4252.845842
634.033812,7,4253.734452
339.566462,2,4254.40193
660.170781,2,4255.187589
632.75183,2,4255.941921
320.176963,1,4256.571267
634.421403,2,4257.338496
639.381013,1,4258.021011
635.135641,2,4258.735639
229.0,1,4259.143722
632.640555,6,4260.007085
229.0,1,4260.384274
229.0,1,4260.77595
349.765615,1,4261.422092
366.183915,3,4262.159828
638.826997,3,4262.91175
636.855179,1,4263.641484
633.179714,1,4264.323181
227.834056,2,4264.722178
634.009077,2,4265.480965
635.694701,1,4266.122904
224.383752,5,4266.648827
634.204203,1,4267.373256
632.23168,7,4268.357525
638.487736,3,4269.147625
633.129647,2,4269.898786
634.821597,1,4270.597215
641.133693,2,4271.308016
629.490018,4,4272.218633
229.0,1,4272.595552
638.058598,1,4273.282002
631.950951,2,4274.054731
344.546721,2,4274.713287
366.70409,1,4275.352851
229.0,1,4275.741015
633.327308,6,4276.622222
226.650666,3,4277.086233
660.76163,3,4277.849564
360.354323,2,4278.580297
632.968673,2,4279.325935
634.526693,1,4280.023152
641.077078,1,4280.708525
635.094037,1,4281.401811
576.340545,5,4282.275928
631.332566,2,4283.049364
635.131028,2,4283.923862
356.219264,1,4284.672552
630.563459,1,4285.569021
638.174901,2,4286.2734
220.868635,8,4286.914604
227.851386,2,4287.320133
631.826443,3,4288.093137
342.56123,2,4288.773936
663.330319,1,4289.455964
637.86885,1,4290.136124
632.921285,2,4290.856802
638.429802,1,4291.573616
631.622294,3,4292.374316
635.362698,1,4293.045806
229.0,1,4293.421104
664.84232,2,4294.109339
229.0,1,4294.480706
631.809116,1,4295.158544
663.61832,2,4295.853011
655.586828,6,4296.706845
229.0,1,4297.073585
348.821907,2,4297.733994
635.633956,1,4298.405819
229.0,1,4298.803722
638.508131,1,4299.513752
635.809486,3,4300.272848
638.245979,2,4300.961129
640.855371,2,4301.667304
660.01253,4,4302.476557
628.656076,2,4303.213063
656.30433,6,4304.06061
227.838202,2,4304.614841
661.992097,1,4305.271622
634.482175,1,4305.962723
634.309455,3,4306.696829
633.135344,2,4307.425207
629.160342,4,4308.244022
229.0,1,4308.618874
637.863839,1,4309.303165
639.436788,1,4310.009389
633.003208,1,4310.629597
634.243444,3,4311.388529
229.0,1,4311.801823
637.09511,3,4312.59974
641.101734,1,4313.270055
662.458453,1,4313.926037
332.604118,3,4314.641245
628.676425,1,4315.266061
636.599466,1,4315.988973
629.638349,2,4316.699898
635.349847,2,4317.429991
637.049404,2,4318.158419
229.0,1,4318.5218
229.0,1,4318.912977
632.470001,3,4319.695922
635.55201,1,4320.330412
662.934011,1,4320.989872
634.227615,1,4321.665299
632.857115,1,4322.367004
634.805579,1,4323.05899
635.369756,2,4323.789826
634.922634,1,4324.519934
662.130083,2,4325.225774
633.192497,2,4325.969046
634.79637,1,4326.644841
658.331497,5,4327.466754
634.504255,2,4328.209756
628.83848,5,4329.02201
636.600152,1,4329.743562
637.702122,3,4330.520214
638.259444,4,4331.290867
641.018329,1,4331.957595
634.453225,1,4332.639226
634.580932,1,4333.326787
639.19274,1,4334.008745
633.950225,1,4334.69109
633.955685,1,4335.407085
639.889576,1,4336.104028
635.929832,1,4336.809913
662.430852,2,4337.529697
639.748075,2,4338.251001
636.178531,1,4338.931613
638.528403,1,4339.873084
662.867166,1,4340.70284
638.14179,1,4341.499419
634.33943,1,4342.400808
630.715693,3,4343.289752
633.211225,1,4344.100827
360.100517,1,4344.71511
637.697767,2,4345.436965
640.069052,1,4346.112696
359.046919,1,4346.763119
665.719095,2,4347.530727
632.292683,1,4348.24555
308.658808,2,4348.937944
635.051222,2,4349.612374
639.189358,1,4350.296621
229.0,1,4350.681417
229.0,1,4351.063816
227.899095,2,4351.48102
663.996141,1,4352.141838
663.268029,2,4352.845303
229.0,1,4353.200951
635.558795,1,4353.997305
628.602768,6,4354.998911
635.380569,1,4355.816891
629.289843,2,4356.565954
632.539422,2,4357.255522
348.937858,1,4357.89589
229.0,1,4358.340227
637.842296,1,4359.141396
636.70358,2,4359.908303
662.814119,3,4360.626699
634.031544,3,4361.345807
229.0,1,4361.741797
634.875127,1,4362.418934
632.622913,5,4363.216724
634.641841,1,4363.883611
635.424099,1,4364.542243
638.279046,2,4365.245497
634.067093,1,4365.916208
229.0,1,4366.270195
364.115071,3,4366.974831
229.0,1,4367.338194
641.467387,1,4367.984285
637.090748,1,4368.592178
663.835179,2,4369.321444
627.571868,6,4370.188941
229.0,1,4370.557523
328.063493,1,4371.172146
633.230247,2,4371.918355
631.795634,3,4372.669022
636.219788,1,4373.334798
635.578377,1,4374.000998
636.790563,4,4374.920818
632.807793,2,4375.669824
659.839038,3,4376.405365
632.820119,2,4377.13432
229.0,1,4377.511687
634.86328,1,4378.180485
363.125218,1,4378.854831
229.0,1,4379.279408
629.897307,5,4380.10445
226.750293,3,4380.565416
229.0,1,4380.934754
660.360689,3,4381.739254
630.944992,4,4382.512129
633.333748,1,4383.174068
637.768015,1,4383.808118
633.972258,1,4384.461605
627.882104,3,4385.175459
640.055088,1,4385.808361
634.070587,1,4386.477517
633.53128,1,4387.144883
226.675961,3,4387.574125
633.580749,2,4388.305511
661.808033,1,4388.95828
636.745745,2,4389.669163
628.33069,3,4390.416927
634.94564,1,4391.167666
663.108565,1,4391.87351
632.78855,3,4392.649605
636.644168,1,4393.312789
639.595383,1,4393.998989
229.0,1,4394.360971
640.989199,1,4395.032678
662.061514,3,4395.733266
634.049603,1,4396.415017
630.99303,4,4397.179286
636.527635,2,4397.86805
229.0,1,4398.222364
664.754919,1,4398.87582
632.903361,1,4399.588491
330.704927,6,4400.510438
635.049865,1,4401.252085
639.053473,2,4401.947914
229.0,1,4402.31384
227.854745,2,4402.728101
358.841441,2,4403.364069
635.128289,1,4404.001885
229.0,1,4404.368042
229.0,1,4404.73476
639.25856,1,4405.40454
229.0,1,4405.754338
632.405052,3,4406.513552
637.018266,1,4407.167282
635.135946,1,4407.803868
229.0,1,4408.183276
663.92629,1,4408.852227
633.97925,1,4409.536406
634.122954,1,4410.199185
628.81501,2,4410.889724
229.0,1,4411.259583
640.207695,2,4411.951917
640.585849,2,4412.697886
229.0,1,4413.064478
634.933985,1,4413.734823
336.318507,3,4414.403605
633.416052,1,4415.140839
636.748419,2,4415.869992
635.742993,1,4416.539744
229.0,1,4416.905489
631.722339,2,4417.637381
639.338419,1,4418.317895
630.332915,4,4419.072589
229.0,1,4419.438512
632.549513,2,4420.137226
626.513188,1,4420.805431
634.484413,1,4421.457343
634.4761,1,4422.12575
358.861139,1,4422.729058
229.0,1,4423.125791
633.74032,2,4423.840523
638.901,2,4424.523849
658.645141,4,4425.272693
633.004278,2,4425.982333
632.342954,2,4426.648859
641.997424,1,4427.303471
637.578264,2,4427.993484
637.815874,1,4428.663198
634.072827,1,4429.302292
227.811601,2,4429.716541
229.0,1,4430.074903
632.452178,1,4430.768278
633.336633,2,4431.503568
624.145324,1,4432.15921
225.559745,4,4432.628664
636.822868,1,4433.236908
663.108829,1,4433.931638
229.0,1,4434.279382
632.639571,2,4435.011468
634.261897,2,4435.695919
227.891119,2,4436.111628
229.0,1,4436.504608
639.336466,1,4437.173065
229.0,1,4437.552904
642.293146,1,4438.219727
633.657088,5,4439.085509
633.041352,2,4439.786346
229.0,1,4440.167545
229.0,1,4440.549273
332.461253,1,4441.186273
632.165606,3,4441.976801
355.907081,2,4442.625659
633.986164,2,4443.311293
634.879432,1,4444.013339
229.0,1,4444.37616
353.925451,2,4445.062485
227.781705,2,4445.48651
640.479265,2,4446.187822
308.876765,2,4446.841988
628.84145,1,4447.477696
226.667118,3,4447.953986
226.758116,3,4448.382583
634.839209,4,4449.08339
227.845403,2,4449.466629
227.818157,2,4449.895732
229.0,1,4450.260436
639.664852,1,4450.94658
641.745109,1,4451.600582
632.792574,1,4452.300413
632.336647,3,4453.033085
633.733315,1,4453.701242
640.747887,1,4454.385273
227.891837,2,4454.782574
631.254407,1,4455.475785
638.418544,1,4456.181036
633.329152,1,4456.863128
227.81295,2,4457.302431
637.724192,1,4458.065764
633.049699,2,4458.79701
366.680585,2,4459.458663
662.65285,2,4460.178273
636.056488,4,4460.933648
661.778024,1,4461.554919
638.859194,2,4462.254177
229.0,1,4462.640953
639.483969,1,4463.364559
623.745184,4,4464.115699
630.948437,4,4464.895885
632.260036,1,4465.565707
660.382351,3,4466.334268
663.595242,2,4466.990918
634.998851,1,4467.659663
631.303384,4,4468.391151
665.268222,2,4469.059052
633.161176,2,4469.760921
636.864791,2,4470.461668
350.085048,2,4471.114249
663.149345,1,4471.723438
634.936848,4,4472.48562
634.707188,1,4473.170994
629.885106,10,4474.156444
229.0,1,4474.522815
227.862195,2,4474.904818
634.503704,1,4475.590021
637.864402,2,4476.304413
631.443244,3,4476.956833
226.684893,3,4477.410812
227.846798,2,4477.831602
634.727829,3,4478.548015
229.0,1,4478.914217
640.103604,1,4479.583514
633.862623,3,4480.2682
229.0,1,4480.634555
631.41981,3,4481.397669
229.0,1,4481.764129
229.0,1,4482.114398
632.69993,3,4482.879086
633.174221,2,4483.612166
638.402307,1,4484.305136
229.0,1,4484.67906
638.272217,1,4485.379274
664.09718,1,4485.985921
633.529082,1,4486.655793
661.734867,2,4487.341456
227.860558,2,4487.739902
664.121741,2,4488.439382
659.908872,2,4489.124839
227.88117,2,4489.541547
640.556069,2,4490.225021
229.0,1,4490.606052
633.018477,2,4491.291618
229.0,1,4491.688959
628.081575,7,4492.548843
229.0,1,4492.929994
629.728864,5,4493.741798
227.754346,2,4494.139435
636.611128,1,4494.808754
636.583938,1,4495.461079
229.0,1,4495.827696
636.996574,4,4496.593393
633.107655,2,4497.292838
662.850667,1,4497.944468
639.234897,1,4498.59847
639.003415,2,4499.270728
636.366512,3,4500.015668
226.757108,3,4500.446745
638.983623,2,4501.131945
663.318568,2,4501.84866
636.266771,2,4502.549201
638.818196,2,4503.248986
634.868572,1,4503.903137
637.520319,2,4504.540962
363.980961,2,4505.449058
634.384156,6,4506.308967
629.475254,4,4507.074055
221.995666,7,4507.653393
229.0,1,4508.033743
624.270618,3,4508.729172
324.984804,4,4509.461906
229.0,1,4509.841946
636.093176,3,4510.509474
633.727678,1,4511.194738
229.0,1,4511.546059
632.975788,2,4512.287059
314.617049,2,4512.930301
625.451389,2,4513.544702
632.694089,3,4514.280139
636.028911,1,4514.941911
633.646393,2,4515.680509
229.0,1,4516.054192
226.689095,3,4516.46793
229.0,1,4516.833873
633.34991,2,4517.535845
344.059545,1,4518.157871
663.035823,1,4518.796927
639.982115,1,4519.431861
639.501173,1,4520.101705
631.194146,3,4520.8181
227.896296,2,4521.238827
352.865913,4,4522.123123
636.062219,1,4522.880663
633.007764,3,4523.603588
632.824927,1,4524.307898
637.763136,1,4524.960282
227.840194,2,4525.374091
662.696042,1,4526.028472
624.872592,2,4526.751149
635.210814,1,4527.393918
343.755331,1,4527.988063
630.112642,3,4528.758226
640.478789,1,4529.41599
663.300758,2,4530.052259
640.374699,1,4530.737356
632.281871,7,4531.564686
636.525504,1,4532.169015
229.0,1,4532.566773
308.060723,12,4533.551335
634.130925,1,4534.204632
229.0,1,4534.608733
229.0,1,4534.963113
634.480184,1,4535.61505
663.916263,1,4536.290178
229.0,1,4536.661988
636.208128,1,4537.416297
637.194229,1,4538.152114
635.562315,1,4538.87274
632.598941,1,4539.560854
229.0,1,4539.930823
627.881352,7,4540.790596
639.105016,1,4541.458913
229.0,1,4541.817422
227.757376,2,4542.214716
631.849086,2,4542.868067
634.426448,1,4543.521567
638.869204,1,4544.174348
638.727559,1,4544.793931
662.757631,2,4545.477748
635.883971,1,4546.163132
634.920186,3,4546.896269
626.745093,1,4547.581204
632.992241,2,4548.20365
662.217892,1,4548.893678
634.18773,1,4549.550477
642.326549,1,4550.235961
229.0,1,4550.67063
630.207171,3,4551.434892
342.50328,1,4552.103618
229.0,1,4552.473354
634.298945,1,4553.244558
636.742225,1,4553.952567
640.687342,2,4554.697727
633.972307,1,4555.376109
358.677272,1,4555.998916
631.943922,2,4556.692022
229.0,1,4557.062213
227.873604,2,4557.464545
227.898211,2,4557.867259
662.033826,1,4558.540409
632.76444,3,4559.297902
227.890976,2,4559.725514
639.466275,2,4560.437299
229.0,1,4560.817997
656.287328,7,4561.678144
363.556786,5,4562.538726
626.864593,2,4563.214148
624.049939,5,4564.036106
632.328958,2,4564.676267
229.0,1,4565.051672
634.203978,1,4565.721155
227.871617,2,4566.135241
229.0,1,4566.501649
632.811212,3,4567.234695
229.0,1,4567.599787
635.489364,1,4568.270475
626.814596,6,4569.124237
226.74539,3,4569.565552
229.0,1,4569.946749
225.544452,4,4570.427769
640.121403,3,4571.280626
229.0,1,4571.681017
361.728828,1,4572.340882
631.464785,3,4573.103987
635.979648,4,4573.843087
659.363809,3,4574.561954
666.237831,1,4575.221533
633.275151,2,4575.939974
635.382101,1,4576.586151
631.670232,4,4577.332045
229.0,1,4577.700033
636.755097,1,4578.375035
634.001709,1,4579.030258
227.792406,2,4579.458922
666.288712,2,4580.141392
641.22022,1,4580.792456
631.106272,6,4581.573529
229.0,1,4581.959223
629.996243,1,4582.55212
641.451871,1,4583.186662
297.232666,3,4583.853329
660.954294,3,4584.587829
627.777847,1,4585.338385
666.346339,2,4586.035658
333.483294,1,4586.639632
379.502984,1,4587.257539
229.0,1,4587.622877
634.718836,1,4588.292268
226.754807,3,4588.711497
638.521683,1,4589.407257
663.628972,1,4590.043165
637.164316,2,4590.759802
229.0,1,4591.125592
229.0,1,4591.492374
638.599535,1,4592.144533
229.0,1,4592.52687
226.732157,3,4593.067944
226.979968,2,4593.481495
640.653317,1,4594.101165
636.025601,1,4594.818962
229.0,1,4595.185234
229.0,1,4595.550404
632.4989,1,4596.270221
633.913288,1,4596.94698
662.258532,1,4597.661366
227.877995,2,4598.073708
229.0,1,4598.459528
634.380164,1,4599.123629
634.46509,1,4599.816476
638.549889,1,4600.48055
224.299047,5,4600.988919
663.145309,1,4601.658159
636.142342,2,4602.27909
581.073327,1,4603.043738
227.797749,2,4603.457233
229.0,1,4603.823891
226.730889,3,4604.253865
639.405743,1,4604.94666
629.301407,1,4605.594353
632.656645,1,4606.260422
635.146948,1,4606.933753
665.8921,1,4607.588514
638.137407,1,4608.244521
633.509677,2,4608.964561
635.79989,1,4609.642568
639.437376,2,4610.329179
229.0,1,4610.727405
634.106109,1,4611.468915
634.81771,1,4612.177084
629.240083,1,4612.843841
229.0,1,4613.223286
668.048947,1,4613.845237
638.811868,1,4614.554958
633.784493,2,4615.250286
229.0,1,4615.663158
637.347467,1,4616.331202
227.835203,2,4616.72962
226.706625,3,4617.159332
638.626526,1,4617.844692
633.85745,1,4618.483952
227.876166,2,4618.913276
637.958268,2,4619.598778
229.0,1,4619.965563
229.0,1,4620.330991
632.942206,2,4621.031277
659.185384,4,4621.810621
229.0,1,4622.161556
229.0,1,4622.528903
229.0,1,4622.898129
632.520878,2,4623.566735
631.695459,1,4624.269228
634.957635,1,4624.890201
634.199145,1,4625.527751
627.475441,8,4626.434335
638.504673,1,4627.08871
626.988512,8,4628.043334
633.371472,1,4628.702266
227.857245,2,4629.1208
229.0,1,4629.487464
575.1202,6,4630.388729
663.358221,1,4631.038443
632.709668,1,4631.665736
629.594911,1,4632.291857
629.648095,1,4632.93973
226.740984,3,4633.38452
354.688208,1,4634.010984
638.743169,1,4634.67653
633.386612,1,4635.368581
664.900742,1,4636.008194
635.701178,1,4636.737725
225.654605,4,4637.298849
225.576279,4,4637.760611
229.0,1,4638.160262
229.0,1,4638.526586
638.490799,1,4639.180113
663.315033,1,4639.83331
229.0,1,4640.290259
638.274092,2,4641.003943
229.0,1,4641.392453
632.942373,1,4642.095068
638.405449,1,4642.777604
638.041159,1,4643.440005
640.644144,1,4644.141197
229.0,1,4644.518204
634.306395,1,4645.173177
