#{"t_start": 1754942248.3724322, "env_id": "None"}
r,l,t
632.990484,1,3223.67081
227.868979,2,3224.032325
229.0,1,3224.395332
627.982787,1,3225.047337
631.478714,3,3225.783799
635.3686,5,3226.562963
637.575053,1,3227.226738
623.744575,8,3228.050498
633.730925,5,3228.78747
227.874543,2,3229.155273
632.357558,1,3229.846753
229.0,1,3230.222305
224.330213,5,3230.680298
227.85983,2,3231.054953
227.878383,2,3231.43932
638.572718,1,3232.111983
226.721109,3,3232.502073
364.368161,7,3233.26399
631.269039,2,3233.932652
636.971838,1,3234.54325
225.535011,4,3234.969197
635.305347,5,3235.739503
229.0,1,3236.095507
635.200221,1,3236.735003
631.494062,7,3237.558084
625.862572,8,3238.359335
637.483925,2,3239.053693
631.349456,5,3239.79845
227.855637,2,3240.195701
626.463892,3,3240.933187
636.696699,1,3241.57516
628.026348,6,3242.323451
224.535345,5,3242.805666
623.957085,10,3243.675474
641.113538,1,3244.314903
226.726008,3,3244.727793
639.060454,1,3245.387092
336.366835,1,3246.006983
629.94341,2,3246.702053
226.647258,3,3247.102307
632.912364,4,3247.791803
632.275817,3,3248.515351
638.207449,3,3249.223385
626.531274,1,3249.863925
635.409889,1,3250.528045
637.959033,1,3251.174762
639.708163,1,3251.830476
631.10269,5,3252.567499
631.046367,2,3253.2271
634.021155,1,3253.875198
637.374978,1,3254.524215
374.156927,3,3255.249207
227.761291,2,3255.623755
662.050842,1,3256.236034
634.865215,1,3256.927439
224.258526,5,3257.40678
635.891676,3,3258.133623
635.565145,1,3258.798506
632.906464,2,3259.4583
633.874475,3,3260.163481
636.101427,2,3260.843492
631.89082,7,3261.634819
634.905652,3,3262.359925
635.45502,2,3263.012809
226.636583,3,3263.405787
229.0,1,3263.781217
632.684227,3,3264.481114
634.477887,1,3265.161804
633.574286,2,3265.855005
224.489191,5,3266.304594
345.013301,1,3266.901573
631.131013,4,3267.64736
632.056472,3,3268.330535
634.472184,1,3268.967366
633.056243,2,3269.630315
635.133603,1,3270.290431
226.570972,3,3270.710119
227.733529,2,3271.09398
640.361013,2,3271.784289
633.44939,3,3272.457452
656.551064,6,3273.223403
628.838659,8,3273.989156
656.451996,7,3274.73076
652.339878,10,3275.614038
578.999937,1,3276.281731
637.920999,2,3276.951404
227.883324,2,3277.33192
635.781796,1,3278.01093
229.0,1,3278.365958
229.0,1,3278.707827
229.0,1,3279.060789
636.257012,3,3279.78335
638.756667,4,3280.520361
229.0,1,3280.880899
226.628821,3,3281.31373
633.919914,1,3281.959957
229.0,1,3282.340558
637.087092,4,3283.050543
363.705807,2,3283.675731
633.655921,1,3284.261757
638.344629,1,3284.999973
625.977484,5,3285.750959
634.385172,1,3286.4133
629.209311,1,3287.074038
365.298353,6,3287.802084
633.279839,2,3288.47641
229.0,1,3288.848679
636.410012,2,3289.513562
634.803842,3,3290.214674
628.816541,6,3290.986799
640.308521,2,3291.652697
229.0,1,3292.030385
633.218983,1,3292.704823
633.34036,3,3293.397651
638.484885,1,3294.034426
632.819853,1,3294.718903
630.647377,1,3295.400111
225.359344,4,3295.86119
633.228909,1,3296.500389
348.237147,1,3297.084463
633.114462,2,3297.761713
630.637917,8,3298.615684
227.867299,2,3298.987889
632.771635,3,3299.672185
664.002815,1,3300.285434
632.521005,1,3300.953224
631.647003,5,3301.70722
631.010798,8,3302.542303
638.728771,1,3303.186893
624.226102,4,3303.897226
633.844262,2,3304.613764
635.663996,4,3305.327368
621.968732,11,3306.215666
227.892177,2,3306.597115
634.192954,1,3307.241719
304.133441,2,3307.877076
367.192803,2,3308.469042
637.692989,3,3309.147836
638.271749,2,3309.774345
634.372135,3,3310.503965
229.0,1,3310.868389
640.29511,1,3311.505774
630.334627,1,3312.143853
638.149961,1,3312.792782
630.629519,5,3313.518094
635.009682,1,3314.224459
635.194498,5,3314.934707
628.635768,6,3315.713049
367.021788,2,3316.335771
635.680722,1,3316.982328
633.182229,7,3317.780913
637.713575,1,3318.429295
226.636057,3,3318.837508
632.096099,5,3319.576166
634.087204,2,3320.291422
636.530477,1,3320.911492
629.063389,5,3321.627302
226.762393,3,3322.038957
227.840684,2,3322.43048
638.708359,1,3323.064722
632.632756,2,3323.750082
628.429436,5,3324.514574
633.962802,4,3325.231174
227.898566,2,3325.6029
634.169216,1,3326.250602
633.954451,1,3326.902772
636.2781,1,3327.561424
630.635672,4,3328.292362
637.541174,4,3328.974987
229.0,1,3329.356803
633.724127,1,3330.025391
636.368324,2,3330.680417
634.03396,1,3331.375267
637.724229,1,3332.056509
635.767679,1,3332.700281
638.846839,1,3333.337532
639.729246,2,3334.00633
333.444764,1,3334.618914
227.86652,2,3335.01701
229.0,1,3335.358783
632.310466,1,3335.986681
630.786196,1,3336.63346
634.486699,3,3337.34168
341.739383,6,3338.053145
227.807071,2,3338.446587
632.850047,2,3339.158908
616.383769,19,3340.318638
631.681376,3,3341.531238
628.089984,4,3342.34524
229.0,1,3342.738036
624.470052,2,3343.393364
634.964242,1,3344.039494
229.0,1,3344.444412
632.425195,3,3345.228291
632.211942,3,3345.937785
229.0,1,3346.292578
662.974959,3,3347.05439
224.433491,5,3347.56046
635.000348,3,3348.264449
638.755428,1,3348.910149
229.0,1,3349.28232
227.858802,2,3349.670354
632.557086,8,3350.495632
357.252556,6,3351.306974
633.890279,1,3351.965443
626.478645,7,3352.78924
665.263423,1,3353.464529
227.844536,2,3353.847797
633.785679,2,3354.557404
639.592165,3,3355.261109
631.956185,3,3355.989614
641.764601,1,3356.647164
580.830929,1,3357.251364
665.157832,1,3357.852494
632.710334,2,3358.535609
631.822307,3,3359.246641
636.680889,2,3359.918537
229.0,1,3360.266827
636.513268,1,3360.91252
633.3546,2,3361.572797
624.404428,9,3362.405598
342.362631,2,3363.018795
634.778336,4,3363.745592
229.0,1,3364.07942
225.623364,4,3364.497182
229.0,1,3364.858171
580.593316,2,3365.542035
229.0,1,3365.907905
354.350533,1,3366.504894
367.734042,1,3367.098585
225.610314,4,3367.52945
634.613839,1,3368.181764
632.650653,5,3368.886235
225.542269,4,3369.308435
632.404479,4,3370.038221
634.537166,1,3370.682425
226.776776,3,3371.111196
356.003245,1,3371.708443
229.0,1,3372.070047
227.869814,2,3372.437476
226.617084,3,3372.860242
633.024976,2,3373.516886
227.791387,2,3373.917233
636.474534,3,3374.559294
630.744795,8,3375.403939
628.398782,1,3375.997933
337.449009,3,3376.65723
627.100371,4,3377.476223
229.0,1,3377.829323
637.442429,1,3378.499848
577.200119,2,3379.238534
635.605472,3,3379.949254
634.072194,3,3380.647866
639.334978,3,3381.341873
662.299369,2,3382.005249
229.0,1,3382.342841
640.187091,1,3382.986876
634.058714,1,3383.639429
632.150905,3,3384.334951
227.816332,2,3384.740404
636.057427,1,3385.362699
627.55854,1,3386.001129
636.964834,3,3386.749961
631.576343,4,3387.493223
636.373146,1,3388.170522
229.0,1,3388.524392
635.473635,6,3389.286984
661.779978,2,3389.959633
663.104016,1,3390.605609
636.187673,1,3391.249177
633.886629,1,3391.962658
629.42976,1,3392.638295
227.85924,2,3393.029441
629.454811,1,3393.693333
229.0,1,3394.042912
229.0,1,3394.408133
640.472735,2,3395.079172
634.575744,2,3395.746856
633.466315,1,3396.406549
638.293302,1,3397.055429
227.873796,2,3397.421194
638.202585,2,3398.078233
633.642196,1,3398.746568
229.0,1,3399.111384
633.564799,2,3399.805557
633.856424,1,3400.406858
629.576496,4,3401.110117
639.454503,2,3401.785428
663.237002,1,3402.425869
637.419468,1,3403.070736
633.083143,2,3403.747205
229.0,1,3404.103855
633.543061,1,3404.744374
631.57674,2,3405.386721
661.604095,5,3406.133599
627.88052,5,3406.925185
227.847554,2,3407.298864
634.145334,1,3407.936136
628.996486,1,3408.530586
627.020041,8,3409.3859
634.367393,2,3410.038987
224.323711,5,3410.501449
634.378182,1,3411.154487
229.0,1,3411.50455
225.515821,4,3411.94397
664.047172,1,3412.564486
628.622367,6,3413.317423
637.209188,2,3413.993708
631.39573,3,3414.71721
229.0,1,3415.078167
627.207878,7,3415.883434
628.85506,2,3416.581299
227.84732,2,3416.963807
229.0,1,3417.304181
640.628216,1,3417.913397
229.0,1,3418.258345
229.0,1,3418.613019
632.603709,6,3419.364271
229.0,1,3419.717788
631.483616,1,3420.373525
364.53951,1,3421.007926
636.377243,2,3421.676674
633.45172,4,3422.397198
657.415799,7,3423.168
633.10116,3,3423.909125
638.121146,1,3424.545558
628.083424,5,3425.293854
666.182511,1,3425.911888
229.0,1,3426.26818
634.263572,1,3426.917467
622.857582,7,3427.698006
227.864881,2,3428.099496
661.946074,2,3428.709438
229.0,1,3429.071908
227.85769,2,3429.45337
633.702094,2,3430.127423
226.643865,3,3430.551521
665.286135,1,3431.157685
634.015422,1,3431.799213
631.403104,4,3432.525731
620.093697,5,3433.241044
633.641414,5,3433.972251
225.552739,4,3434.417378
229.0,1,3434.751308
664.546481,1,3435.385596
229.0,1,3435.721295
225.590776,4,3436.153245
227.861541,2,3436.548566
632.837869,2,3437.219395
638.652765,1,3437.860299
635.664416,2,3438.529842
630.046437,3,3439.213403
229.0,1,3439.572091
630.520241,5,3440.3583
634.257809,1,3441.014827
633.666564,2,3441.678524
634.015574,1,3442.315058
639.225048,3,3443.028568
582.491603,1,3443.639113
640.291804,1,3444.265649
227.884618,2,3444.646231
657.577534,8,3445.432179
656.286406,7,3446.259261
229.0,1,3446.616251
340.501178,1,3447.206523
660.315394,3,3447.904874
633.838836,1,3448.587196
635.363539,2,3449.256191
229.0,1,3449.610593
637.866767,2,3450.291845
633.179209,2,3450.962295
633.851908,1,3451.603667
634.108008,1,3452.264802
227.87521,2,3452.647338
634.517212,1,3453.333751
354.555476,5,3454.065471
639.463512,1,3454.72153
636.308685,1,3455.366796
609.075322,17,3456.415738
629.452248,1,3457.043558
633.49035,3,3457.680891
637.231735,1,3458.340996
660.809753,4,3459.09498
632.317936,3,3459.776592
635.378943,3,3460.398347
636.142082,1,3461.039769
635.383001,1,3461.720276
629.606397,5,3462.469558
366.328848,1,3463.054814
662.643905,2,3463.719921
226.702853,3,3464.124716
656.226912,11,3465.02442
634.394308,2,3465.703398
633.965101,1,3466.347666
227.848387,2,3466.717625
633.469981,1,3467.352882
622.948884,11,3468.236412
229.0,1,3468.588317
365.989175,9,3469.427709
227.873618,2,3469.825229
229.0,1,3470.181973
227.890996,2,3470.548065
641.734772,1,3471.159841
632.655246,2,3471.844899
352.107682,1,3472.440505
229.0,1,3472.790797
632.942718,4,3473.53767
352.779694,1,3474.143732
632.994783,2,3474.810736
622.473216,4,3475.51846
634.988361,1,3476.171514
639.455471,1,3476.806535
662.809089,4,3477.534055
229.0,1,3477.899875
229.0,1,3478.239072
634.468211,1,3478.858522
367.22233,1,3479.494131
229.0,1,3479.879843
369.159623,2,3480.496085
353.184528,3,3481.133049
633.483572,2,3481.817788
640.210344,1,3482.479986
635.827592,1,3483.124781
633.278275,2,3483.811625
628.685903,1,3484.398012
625.220402,11,3485.29417
224.21949,5,3485.748776
661.647078,1,3486.373532
661.39133,4,3487.070436
639.241778,2,3487.70698
229.0,1,3488.067735
636.84406,3,3488.752107
630.074463,8,3489.5716
633.653545,7,3490.376586
652.352066,10,3491.274661
631.869772,2,3491.939708
329.765791,9,3492.752811
229.0,1,3493.119639
633.713344,2,3493.813448
641.635505,1,3494.47214
633.263597,2,3495.167056
630.634911,4,3495.891951
658.567532,5,3496.669057
631.942005,2,3497.375219
649.683936,12,3498.28742
229.0,1,3498.651337
634.637498,4,3499.366215
229.0,1,3499.726712
641.932795,1,3500.343035
630.967654,1,3501.021017
377.737804,1,3501.640854
642.031323,1,3502.291363
229.0,1,3502.657004
227.896928,2,3503.033038
640.058135,1,3503.683168
631.177109,3,3504.411203
635.868261,1,3505.060468
630.266126,4,3505.771968
632.131463,3,3506.450146
636.992545,3,3507.124345
637.323407,1,3507.78703
637.337693,3,3508.471098
226.751979,3,3508.881329
632.601436,2,3509.561464
641.141135,1,3510.169698
632.811877,2,3510.819988
229.0,1,3511.172054
634.24211,7,3511.980751
633.139972,1,3512.679241
633.672596,2,3513.347504
637.800866,1,3513.959414
622.619332,12,3514.8406
340.034378,3,3515.502981
636.588915,3,3516.203491
224.453007,5,3516.646759
636.031691,2,3517.282889
628.399139,6,3518.046943
640.635993,1,3518.699255
224.015259,5,3519.152573
634.206855,1,3519.808477
636.124882,1,3520.45818
666.252675,1,3521.103289
229.0,1,3521.456652
340.50375,3,3522.124421
631.630477,2,3522.788007
635.861978,1,3523.414042
634.326081,3,3524.146585
634.409376,3,3524.804885
222.079961,7,3525.323946
637.074129,2,3525.999487
633.861001,2,3526.63098
629.544512,1,3527.215173
634.790882,1,3527.819781
633.00663,2,3528.472148
634.921848,1,3529.156038
626.924385,5,3529.902165
642.32632,1,3530.549064
229.0,1,3530.911879
225.577148,4,3531.321583
630.751073,6,3532.099424
229.0,1,3532.456529
226.781146,3,3532.856222
659.326861,4,3533.614418
635.839785,1,3534.25138
627.36976,2,3534.942397
623.741302,7,3535.768076
632.790676,2,3536.426958
229.0,1,3536.781487
634.106104,1,3537.39837
632.303128,5,3538.131338
628.383425,1,3538.807646
631.423036,2,3539.508934
633.818214,1,3540.151167
623.136134,9,3540.988361
633.37449,2,3541.68238
631.388323,4,3542.443578
656.931427,6,3543.198404
633.829498,2,3543.888682
633.68776,1,3544.509372
631.352886,4,3545.268927
626.80822,10,3546.12886
631.507439,3,3546.827471
632.824718,7,3547.625664
630.002061,4,3548.393466
632.33263,3,3549.060411
229.0,1,3549.430356
656.354716,7,3550.242507
639.610025,1,3550.885641
662.748561,3,3551.605964
633.803323,1,3552.248075
633.447157,2,3552.902122
319.485124,1,3553.476371
637.840655,3,3554.169018
634.609573,1,3554.803998
227.766885,2,3555.214179
224.48396,5,3555.658904
227.848378,2,3556.034546
641.524109,1,3556.690784
641.388989,1,3557.331695
633.397372,2,3558.028602
626.381035,3,3558.724237
634.619154,1,3559.357796
632.057162,5,3560.109231
227.895009,2,3560.493638
229.0,1,3560.84591
631.906556,3,3561.53748
229.0,1,3561.902174
631.86075,3,3562.59804
630.029355,4,3563.31873
642.474836,1,3563.918016
633.956168,1,3564.589175
630.256906,4,3565.334788
341.395547,1,3565.924548
631.769588,1,3566.571414
226.744299,3,3566.970923
633.043771,3,3567.685347
656.623069,7,3568.487864
631.588228,2,3569.179681
662.890877,2,3569.82838
229.0,1,3570.215457
639.600194,1,3570.806684
229.0,1,3571.147581
633.981959,1,3571.831966
635.226879,1,3572.46991
634.254971,3,3573.325917
623.55656,7,3574.17933
636.448741,4,3574.871288
229.0,1,3575.226658
347.96062,2,3575.874231
226.736898,3,3576.269439
664.775204,2,3576.910503
376.856564,1,3577.556283
641.68905,1,3578.245659
226.766498,3,3578.658605
633.524415,2,3579.318215
634.883484,2,3579.975996
665.028889,1,3580.607029
229.0,1,3580.957135
634.042221,1,3581.610437
638.727254,1,3582.279428
633.033821,2,3582.965336
229.0,1,3583.314635
225.643214,4,3583.7122
637.672068,1,3584.317425
632.825491,3,3585.054154
653.742231,9,3585.906884
628.804257,4,3586.680783
634.234324,1,3587.322844
635.696741,3,3588.01973
633.209289,2,3588.702768
633.170152,2,3589.387957
630.661861,4,3590.094867
639.512215,1,3590.750164
659.272844,4,3591.433062
635.086604,5,3592.165782
632.483731,2,3592.878096
225.585791,4,3593.316712
638.676296,3,3594.028468
634.11025,2,3594.708952
637.117645,1,3595.327499
633.871427,1,3595.976488
639.491923,1,3596.615594
634.026461,1,3597.295848
634.265707,1,3597.944678
229.0,1,3598.310364
636.127593,2,3598.946566
357.296105,1,3599.540206
227.873848,2,3599.925756
632.992789,3,3600.623347
229.0,1,3600.979683
631.70112,2,3601.698349
658.282282,6,3602.459807
635.696081,1,3603.129462
650.865562,11,3604.037152
637.071653,2,3604.704214
357.007796,1,3605.307117
634.803462,1,3605.972798
631.328663,5,3606.675786
229.0,1,3607.044035
636.403946,3,3607.724682
325.021911,1,3608.311315
638.773003,1,3608.959146
635.379422,1,3609.622974
576.496514,2,3610.361261
659.489414,4,3611.139863
637.153876,3,3611.823614
224.241292,5,3612.302787
229.0,1,3612.655915
662.846214,1,3613.30884
640.069766,1,3613.962146
639.328486,1,3614.595117
634.293181,1,3615.18733
628.412744,2,3615.877549
636.994594,3,3616.570927
664.495345,1,3617.198454
635.436304,1,3617.838286
226.748341,3,3618.253341
229.0,1,3618.597339
639.312276,1,3619.2457
649.630724,14,3620.22199
226.737242,3,3620.610729
633.913006,1,3621.280936
633.905976,1,3622.117244
615.553778,13,3623.215364
353.848303,2,3623.862708
660.244282,3,3624.525792
631.3799,3,3625.237133
640.673479,1,3625.904294
664.461479,2,3626.557033
227.873675,2,3626.931399
229.0,1,3627.291197
377.511922,1,3627.877223
631.480358,2,3628.541591
635.914669,1,3629.19992
632.461007,1,3629.834911
229.0,1,3630.222595
639.043698,1,3630.860017
619.935913,10,3631.739334
227.807488,2,3632.125201
633.73867,2,3632.791557
229.0,1,3633.141531
364.666548,3,3633.781669
227.857528,2,3634.181407
635.523566,1,3634.780697
633.621551,2,3635.472725
654.434457,8,3636.263722
301.702705,3,3636.886475
634.754995,1,3637.572549
227.825808,2,3637.945259
364.212437,1,3638.518546
633.120155,2,3639.220059
227.887656,2,3639.616802
626.77298,1,3640.221342
636.519998,1,3640.899719
632.66334,2,3641.582083
343.556578,3,3642.238293
634.499439,2,3642.93571
641.109552,2,3643.608821
634.436341,1,3644.247158
622.533219,10,3645.117496
229.0,1,3645.483575
639.385548,1,3646.123978
629.950915,1,3646.760797
641.376418,1,3647.384941
633.469012,1,3648.036839
635.492765,1,3648.721113
633.673245,1,3649.399267
634.127014,1,3650.039068
632.98796,2,3650.723605
344.585117,2,3651.338239
229.0,1,3651.70006
225.536982,4,3652.150422
638.982514,1,3652.794478
636.876021,1,3653.443268
229.0,1,3653.811998
636.181085,1,3654.453033
580.068333,2,3655.180548
365.683974,1,3655.765017
635.324184,1,3656.434822
632.603763,2,3657.115253
642.596785,1,3657.736974
379.335072,1,3658.34731
633.720229,2,3659.017199
630.677039,1,3659.654084
634.467814,2,3660.304749
229.0,1,3660.670379
638.51872,1,3661.317505
640.570987,2,3661.976695
635.452823,2,3662.582392
641.304325,1,3663.235453
372.769795,1,3663.825909
229.0,1,3664.176431
637.133959,2,3664.850561
633.202362,2,3665.514318
634.658927,2,3666.205338
634.864208,1,3666.836811
633.634223,2,3667.521582
641.141023,1,3668.143906
630.092774,4,3668.880677
634.34914,1,3669.530099
229.0,1,3669.864381
635.983126,3,3670.559169
373.069566,2,3671.179168
638.642342,1,3671.848469
632.734369,2,3672.512247
227.812875,2,3672.883501
661.138762,5,3673.58509
632.876002,2,3674.270703
628.538657,1,3674.916472
636.565393,3,3675.617934
631.462096,2,3676.285945
633.043706,1,3676.939917
625.069225,8,3677.76863
662.109957,2,3678.421578
218.703535,10,3679.009993
229.0,1,3679.346119
229.0,1,3679.729389
637.429444,1,3680.352271
636.201998,2,3681.022599
639.681393,3,3681.707812
637.372385,1,3682.312616
637.147251,1,3682.949619
229.0,1,3683.283678
229.0,1,3683.665595
630.470106,3,3684.350308
628.436247,1,3684.940134
229.0,1,3685.290609
229.0,1,3685.641874
633.012547,3,3686.347758
638.491421,1,3687.000085
355.876184,3,3687.638727
227.869311,2,3688.03617
226.769881,3,3688.451005
304.761089,2,3689.086634
629.635942,4,3689.837812
227.869189,2,3690.234909
637.501113,2,3690.904001
632.733685,2,3691.620902
633.942238,3,3692.386191
632.389993,3,3693.070253
637.654037,1,3693.707524
635.086547,1,3694.376813
